日期,股票代码,股票名称,连板数,第一次封板时间,最后封板时间,炸板次数,尾盘是否封板,封单金额_亿元,封单量,封单比,第二日开盘收益,第二日最高收益,第二日最低收益,第二日收盘收益,第三日收益,是否连板,涨停类型,第一次封板秒数,最后封板秒数,第一次封板分钟_距0930,最后封板分钟_距0930,首封时间段,炸板次数分组
2025-06-03,002900,哈三联,,,,,,,,,0.0290381125226859,0.0804597701149423,-0.0381125226860254,-0.0036297640653358,-0.0683605565638234,False,,,,,,,
2025-06-03,002907,华森制药,,,,,,,,,0.0009174311926605,0.0266055045871558,-0.0972477064220184,-0.0825688073394496,-0.1133027522935781,False,,,,,,,
2025-06-03,002940,昂利康,,,,,,,,,0.0882171499074644,0.0882171499074644,0.0080197409006785,0.0166563849475631,0.0783466995681678,False,,,,,,,
2025-06-03,002951,金时科技,,,,,,,,,0.1059225512528476,0.1059225512528476,0.1059225512528476,0.1059225512528476,0.2220956719817768,True,,,,,,,
2025-06-03,002952,亚世光电,,,,,,,,,-0.0079681274900397,0.1000996015936255,-0.0249003984063744,0.1000996015936255,0.102589641434263,True,,,,,,,
2025-06-03,002968,新大正,,,,,,,,,0.0294882914137033,0.0537727666955767,-0.0685169124024284,-0.0520381613183,-0.0849956634865567,False,,,,,,,
2025-06-03,002982,湘佳股份,,,,,,,,,-0.0105386416861826,-0.0087822014051521,-0.062646370023419,-0.0327868852459015,-0.0526932084309132,False,,,,,,,
2025-06-03,002988,豪美新材,,,,,,,,,-0.004770273663068,0.041928194828019,-0.0082852121516444,-0.0002510670348983,0.0030128044187798,False,,,,,,,
2025-06-03,003009,中天火箭,,,,,,,,,0.0079858030168589,0.0390417036379771,-0.0408163265306121,-0.0405944986690327,-0.0361579414374444,False,,,,,,,
2025-06-03,003010,若羽臣,,,,,,,,,0.0437654830718414,0.1021194605009634,0.0247729149463253,0.1021194605009634,0.0151390035783101,True,,,,,,,
2025-06-03,003035,南网能源,,,,,,,,,-0.0216535433070866,-0.0177165354330708,-0.062992125984252,-0.0492125984251968,0.045275590551181,False,,,,,,,
2025-06-03,600037,歌华有线,,,,,,,,,0.0,0.0052424639580603,-0.0157273918741809,0.0,0.1009174311926606,False,,,,,,,
2025-06-03,600250,南京商旅,,,,,,,,,0.053740779768177,0.053740779768177,0.0031612223393044,0.0126448893572179,0.0432033719704951,False,,,,,,,
2025-06-03,600259,中稀有色,,,,,,,,,0.0,0.1003181336161189,-0.0021208907741251,0.1003181336161189,0.1588547189819724,True,,,,,,,
2025-06-03,600521,华海药业,,,,,,,,,-0.0125958378970427,0.0060240963855422,-0.0251916757940854,-0.0016429353778751,-0.009857612267251,False,,,,,,,
2025-06-03,600530,交大昂立,,,,,,,,,0.0694610778443114,0.0982035928143711,0.0035928143712575,0.0071856287425149,-0.0239520958083832,False,,,,,,,
2025-06-03,600650,锦江在线,,,,,,,,,-0.0386954118297401,-0.0044223327805416,-0.0475400773908236,-0.0215588723051409,-0.0287451630735212,False,,,,,,,
2025-06-03,600651,飞乐音响,,,,,,,,,0.0229885057471266,0.0229885057471266,-0.0252873563218389,-0.0206896551724137,-0.0275862068965515,False,,,,,,,
2025-06-03,600676,交运股份,,,,,,,,,-0.0471869328493647,-0.0381125226860253,-0.0998185117967331,-0.0998185117967331,-0.1215970961887477,False,,,,,,,
2025-06-03,600794,保税科技,,,,,,,,,0.0639175257731961,0.0639175257731961,-0.0659793814432988,-0.0515463917525773,-0.0721649484536082,False,,,,,,,
2025-06-03,600830,香溢融通,,,,,,,,,0.0084388185654007,0.0411392405063288,-0.0253164556962025,0.0316455696202531,0.011603375527426,False,,,,,,,
2025-06-03,600880,博瑞传播,,,,,,,,,-0.0202020202020203,-0.0040404040404041,-0.0242424242424242,-0.0161616161616161,0.0060606060606061,False,,,,,,,
2025-06-03,600882,妙可蓝多,,,,,,,,,-0.0199052132701421,0.0363349131121641,-0.0205371248025275,0.0262243285939967,0.0233807266982624,False,,,,,,,
2025-06-03,600990,四创电子,,,,,,,,,-0.0138456213222568,0.0588438906195916,-0.0771893388715818,-0.0481135340948425,-0.0688819660782278,False,,,,,,,
2025-06-03,601069,西部黄金,,,,,,,,,-0.013347022587269,0.0179671457905543,-0.0205338809034908,0.000513347022587,-0.0205338809034908,False,,,,,,,
2025-06-03,601825,沪农商行,,,,,,,,,0.0043336944745393,0.0704225352112677,-0.0032502708559047,0.0552546045503792,0.0119176598049837,False,,,,,,,
2025-06-03,603017,中衡设计,,,,,,,,,-0.0440613026819922,0.1034482758620689,-0.0440613026819922,0.1034482758620689,0.0469348659003832,True,,,,,,,
2025-06-03,603056,德邦股份,,,,,,,,,0.0052770448548813,0.009674582233949,-0.0681618293755496,-0.0321020228671942,-0.1174142480211081,False,,,,,,,
2025-06-03,603076,乐惠国际,,,,,,,,,0.0981707317073172,0.1006097560975611,0.0655487804878049,0.1006097560975611,0.1387195121951221,True,,,,,,,
2025-06-03,603093,南华期货,,,,,,,,,0.0468204053109713,0.0999301187980432,-0.0118798043326344,0.0999301187980432,0.2096436058700208,True,,,,,,,
2025-06-03,603123,翠微股份,,,,,,,,,-0.0024232633279483,0.1001615508885298,-0.0290791599353797,0.0411954765751212,0.1453957996768982,True,,,,,,,
2025-06-03,603130,云中马,,,,,,,,,0.002758620689655,0.0168965517241379,-0.0351724137931034,0.0068965517241379,-0.0286206896551723,False,,,,,,,
2025-06-03,603258,电魂网络,,,,,,,,,-0.0196796338672768,0.0196796338672768,-0.0215102974828376,-0.002745995423341,0.011899313501144,False,,,,,,,
2025-06-03,603365,水星家纺,,,,,,,,,-0.0115766262403528,0.0711135611907387,-0.0330760749724367,0.0650496141124585,-0.0270121278941566,False,,,,,,,
2025-06-03,603506,南都物业,,,,,,,,,0.0073099415204678,0.0796783625730994,-0.0277777777777776,-0.0116959064327485,0.0080409356725146,False,,,,,,,
2025-06-03,603518,锦泓集团,,,,,,,,,0.0262237762237762,0.0987762237762237,-0.0375874125874126,0.0673076923076925,0.1704545454545456,False,,,,,,,
2025-06-03,603535,嘉诚国际,,,,,,,,,0.0038204393505252,0.1002865329512892,-0.0076408787010506,0.1002865329512892,0.0697230181470867,True,,,,,,,
2025-06-03,603655,朗博科技,,,,,,,,,0.0155440414507772,0.0518134715025908,-0.0062916358253145,0.0022205773501109,0.0292376017764619,False,,,,,,,
2025-06-03,603681,永冠新材,,,,,,,,,0.0729729729729731,0.0729729729729731,-0.0394594594594595,-0.0264864864864864,-0.0567567567567568,False,,,,,,,
2025-06-03,603697,有友食品,,,,,,,,,0.0604551920341394,0.1031294452347082,0.0440967283072546,0.1031294452347082,0.0298719772403983,True,,,,,,,
2025-06-03,603879,永悦科技,,,,,,,,,0.0993265993265992,0.0993265993265992,0.0892255892255891,0.0993265993265992,-0.0101010101010101,True,,,,,,,
2025-06-03,603906,龙蟠科技,,,,,,,,,0.0071090047393365,0.1003159557661927,0.0007898894154818,0.1003159557661927,0.0450236966824644,True,,,,,,,
2025-06-03,603956,威派格,,,,,,,,,0.0344827586206897,0.0875331564986736,0.0026525198938991,0.0039787798408488,-0.0039787798408488,False,,,,,,,
2025-06-03,605005,合兴股份,,,,,,,,,0.1018990273274664,0.1018990273274664,0.1018990273274664,0.1018990273274664,0.0375173691523853,True,,,,,,,
2025-06-03,605006,山东玻纤,,,,,,,,,0.0506706408345751,0.0998509687034276,0.0402384500745156,0.0998509687034276,0.0461997019374067,True,,,,,,,
2025-06-03,605009,豪悦护理,,,,,,,,,0.0082393755420642,0.1014744145706851,-0.0036860364267128,0.1014744145706851,0.0535559410234172,True,,,,,,,
2025-06-03,605099,共创草坪,,,,,,,,,0.1056603773584905,0.1056603773584905,0.0460377358490564,0.1056603773584905,0.2218867924528302,True,,,,,,,
2025-06-03,605255,天普股份,,,,,,,,,0.0049578582052551,0.0624690133862171,0.0049578582052551,0.0376797223599403,0.0684184432325234,False,,,,,,,
2025-06-03,605388,均瑶健康,,,,,,,,,0.0552083333333335,0.1010416666666667,0.0104166666666667,0.0135416666666667,0.0697916666666667,True,,,,,,,
2025-06-03,605488,福莱新材,,,,,,,,,-0.0046376811594202,0.0324637681159418,-0.0089855072463769,0.0321739130434781,0.0142028985507247,False,,,,,,,
2025-06-03,605599,菜百股份,,,,,,,,,-0.0064474532559638,0.1096067053513862,-0.0206318504190844,0.1096067053513862,0.0618955512572534,True,,,,,,,
2025-06-04,000017,深中华A,,,,,,,,,0.0137362637362636,0.0192307692307691,-0.021978021978022,-0.0178571428571427,-0.0233516483516483,False,,,,,,,
2025-06-04,000533,顺钠股份,,,,,,,,,0.0997191011235953,0.0997191011235953,0.0617977528089888,0.0997191011235953,0.1516853932584267,True,,,,,,,
2025-06-04,000546,金圆股份,,,,,,,,,0.004081632653061,0.0102040816326529,-0.0285714285714286,-0.0204081632653062,-0.0142857142857143,False,,,,,,,
2025-06-04,000565,渝三峡Ａ,,,,,,,,,0.0,0.0122989593188267,-0.0766319772942289,-0.0700094607379375,-0.0851466414380321,False,,,,,,,
2025-06-04,000566,海南海药,,,,,,,,,-0.0154494382022472,-0.0070224719101122,-0.0997191011235955,-0.0884831460674157,-0.0589887640449438,False,,,,,,,
2025-06-04,000766,通化金马,,,,,,,,,-0.0086281276962898,0.0094909404659189,-0.0379637618636755,-0.0094909404659188,0.000862812769629,False,,,,,,,
2025-06-04,000888,峨眉山Ａ,,,,,,,,,0.0,0.018181818181818,-0.0437710437710437,-0.0370370370370369,-0.0478114478114477,False,,,,,,,
2025-06-04,000889,中嘉博创,,,,,,,,,0.101010101010101,0.101010101010101,0.101010101010101,0.101010101010101,0.2121212121212121,True,,,,,,,
2025-06-04,001236,弘业期货,,,,,,,,,0.0227272727272727,0.0691699604743083,0.0059288537549406,0.0138339920948618,-0.0108695652173912,False,,,,,,,
2025-06-04,001332,锡装股份,,,,,,,,,-0.0637560637560638,-0.046084546084546,-0.1022176022176022,-0.1022176022176022,-0.1188496188496188,False,,,,,,,
2025-06-04,001338,永顺泰,,,,,,,,,0.0598086124401913,0.1044657097288677,0.0063795853269537,0.0167464114832536,-0.0239234449760764,True,,,,,,,
2025-06-04,002116,中国海诚,,,,,,,,,-0.0011750881316098,0.0058754406580494,-0.0293772032902467,-0.0188014101057579,-0.0258519388954172,False,,,,,,,
2025-06-04,002177,御银股份,,,,,,,,,-0.0404699738903394,0.1005221932114881,-0.0613577023498693,0.0574412532637074,0.0234986945169712,True,,,,,,,
2025-06-04,002191,劲嘉股份,,,,,,,,,0.004750593824228,0.004750593824228,-0.0403800475059382,-0.0190023752969121,-0.0403800475059382,False,,,,,,,
2025-06-04,002246,北化股份,,,,,,,,,-0.016773162939297,0.0630990415335464,-0.0271565495207667,0.0279552715654951,0.0399361022364217,False,,,,,,,
2025-06-04,002250,联化科技,,,,,,,,,0.0027624309392266,0.1003683241252302,-0.0349907918968691,0.1003683241252302,0.1767955801104972,True,,,,,,,
2025-06-04,002275,桂林三金,,,,,,,,,-0.0044757033248081,0.0134271099744245,-0.0415601023017903,-0.0242966751918158,-0.0652173913043479,False,,,,,,,
2025-06-04,002278,神开股份,,,,,,,,,-0.025130890052356,-0.0073298429319371,-0.0471204188481676,-0.0397905759162304,-0.0649214659685865,False,,,,,,,
2025-06-04,002290,禾盛新材,,,,,,,,,0.0188902007083824,0.036599763872491,-0.006198347107438,0.0047225501770955,0.0253837072018889,False,,,,,,,
2025-06-04,002298,中电鑫龙,,,,,,,,,0.1004566210045663,0.1004566210045663,0.1004566210045663,0.1004566210045663,0.2100456621004565,True,,,,,,,
2025-06-04,002342,巨力索具,,,,,,,,,-0.0031446540880504,0.0487421383647799,-0.0330188679245283,-0.0125786163522012,-0.0581761006289308,False,,,,,,,
2025-06-04,002345,潮宏基,,,,,,,,,0.0401437986818453,0.0623127621330137,-0.1024565608148592,-0.1024565608148592,-0.1617735170760935,False,,,,,,,
2025-06-04,002387,维信诺,,,,,,,,,-0.0187695516162669,-0.0114702815432742,-0.0458811261730969,-0.0344108446298226,-0.0437956204379561,False,,,,,,,
2025-06-04,002418,康盛股份,,,,,,,,,0.0287958115183246,0.0523560209424083,-0.0052356020942407,0.0,-0.0183246073298428,False,,,,,,,
2025-06-04,002427,尤夫股份,,,,,,,,,0.0254957507082151,0.0396600566572238,-0.0500472143531632,-0.0415486307837582,-0.0566572237960339,False,,,,,,,
2025-06-04,002550,千红制药,,,,,,,,,-0.04627539503386,-0.0248306997742662,-0.1004514672686229,-0.0891647855530473,-0.0586907449209931,False,,,,,,,
2025-06-04,002574,明牌珠宝,,,,,,,,,-0.0092838196286472,-0.0092838196286472,-0.0994694960212201,-0.0782493368700265,-0.143236074270557,False,,,,,,,
2025-06-04,002580,圣阳股份,,,,,,,,,-0.0243589743589742,-0.0044871794871794,-0.0564102564102563,-0.0564102564102563,-0.0961538461538461,False,,,,,,,
2025-06-04,002612,朗姿股份,,,,,,,,,-0.0087623220153341,0.0010952902519167,-0.047645125958379,-0.0416210295728368,-0.0777656078860898,False,,,,,,,
2025-06-04,002615,哈尔斯,,,,,,,,,-0.0062421972534332,-0.0062421972534332,-0.0511860174781523,-0.0387016229712858,-0.0362047440699125,False,,,,,,,
2025-06-04,002657,中科金财,,,,,,,,,0.0661820964039785,0.0998469778117827,0.0221882172915071,0.0378729915837796,-0.0336648814078041,True,,,,,,,
2025-06-04,002741,光华科技,,,,,,,,,0.0091631032376298,0.015271838729383,-0.0164935858277336,-0.0024434941967014,0.0415394013439218,False,,,,,,,
2025-06-04,002748,世龙实业,,,,,,,,,-0.0159574468085106,0.0340425531914894,-0.0159574468085106,-0.0074468085106382,0.0031914893617019,False,,,,,,,
2025-06-04,002785,万里石,,,,,,,,,-0.0059042883778744,0.0111870727159726,-0.0372902423865755,-0.0372902423865755,-0.0130515848353013,False,,,,,,,
2025-06-04,002826,易明医药,,,,,,,,,0.1019011406844105,0.1019011406844105,0.1019011406844105,0.1019011406844105,0.2136882129277566,True,,,,,,,
2025-06-04,002866,传艺科技,,,,,,,,,0.0204778156996587,0.0204778156996587,-0.0233219567690555,-0.0176336746302615,-0.0091012514220703,False,,,,,,,
2025-06-04,002882,金龙羽,,,,,,,,,-0.0292028413575374,-0.0043409629044988,-0.0382794001578531,-0.0335438042620364,0.0232833464877664,False,,,,,,,
2025-06-04,002891,中宠股份,,,,,,,,,0.0,0.0244852531997774,-0.0311630495269893,-0.021702838063439,-0.1082359488035614,False,,,,,,,
2025-06-04,002929,润建股份,,,,,,,,,-0.0185070943861814,0.0318733292206456,-0.0403043388854617,0.0180958256220438,0.0240592227020357,False,,,,,,,
2025-06-04,002951,金时科技,,,,,,,,,0.0617919670442841,0.1050463439752831,0.0216271884654994,0.1050463439752831,0.2203913491246136,True,,,,,,,
2025-06-04,002952,亚世光电,,,,,,,,,-0.0027161611588953,0.0280669986419195,-0.0330466274332277,0.0022634676324129,-0.026256224535989,False,,,,,,,
2025-06-04,002956,西麦食品,,,,,,,,,0.0,0.0161870503597121,-0.0689448441247002,-0.0617505995203836,-0.1115107913669064,False,,,,,,,
2025-06-04,002969,嘉美包装,,,,,,,,,0.0733695652173913,0.1005434782608694,0.0217391304347824,0.1005434782608694,0.0489130434782607,True,,,,,,,
2025-06-04,002973,侨银股份,,,,,,,,,0.024776324845148,0.0254645560908466,-0.0295939435650378,-0.021335168616655,-0.0399174122505161,False,,,,,,,
2025-06-04,003010,若羽臣,,,,,,,,,0.0,0.0422077922077921,-0.0826673326673327,-0.0789210789210788,-0.0969030969030969,False,,,,,,,
2025-06-04,600110,诺德股份,,,,,,,,,0.0863509749303621,0.0863509749303621,0.0250696378830084,0.0362116991643455,0.0250696378830084,False,,,,,,,
2025-06-04,600259,中稀有色,,,,,,,,,0.039899768696993,0.0957979953739398,0.0318041634541248,0.0531996915959906,0.0188897455666923,False,,,,,,,
2025-06-04,600593,大连圣亚,,,,,,,,,-0.0039190071848465,0.0209013716525148,-0.0267798824297844,-0.0267798824297844,-0.0408229915088177,False,,,,,,,
2025-06-04,600638,新黄浦,,,,,,,,,-0.0190311418685121,0.0138408304498269,-0.0328719723183391,-0.0190311418685121,-0.0259515570934256,False,,,,,,,
2025-06-04,600684,珠江股份,,,,,,,,,-0.0244498777506111,-0.02200488997555,-0.0733496332518337,-0.0268948655256723,-0.0488997555012223,False,,,,,,,
2025-06-04,600738,丽尚国潮,,,,,,,,,0.0315236427320488,0.0805604203152363,-0.0297723292469351,-0.0140105078809107,-0.0350262697022767,False,,,,,,,
2025-06-04,600939,重庆建工,,,,,,,,,0.0815047021943573,0.1003134796238243,0.0470219435736676,0.0470219435736676,0.1504702194357365,True,,,,,,,
2025-06-04,601086,国芳集团,,,,,,,,,0.020297699594046,0.023680649526387,-0.0595399188092015,-0.0527740189445196,-0.0832205683355885,False,,,,,,,
2025-06-04,601700,风范股份,,,,,,,,,0.0315789473684211,0.08,-0.0084210526315789,-0.0063157894736842,-0.0168421052631578,False,,,,,,,
2025-06-04,603017,中衡设计,,,,,,,,,0.0190972222222223,0.0286458333333332,-0.0980902777777776,-0.0512152777777777,0.046875,False,,,,,,,
2025-06-04,603023,威帝股份,,,,,,,,,0.0123456790123457,0.0987654320987654,-0.0320987654320987,-0.0148148148148147,0.0246913580246914,False,,,,,,,
2025-06-04,603042,华脉科技,,,,,,,,,0.0413153456998314,0.0994940978077572,0.0016863406408096,0.0994940978077572,0.2099494097807757,False,,,,,,,
2025-06-04,603076,乐惠国际,,,,,,,,,0.0747922437673129,0.077562326869806,-0.038781163434903,0.0346260387811634,0.0235457063711912,False,,,,,,,
2025-06-04,603093,南华期货,,,,,,,,,0.0997458703939007,0.0997458703939007,0.0794155019059719,0.0997458703939007,0.187420584498094,True,,,,,,,
2025-06-04,603099,长白山,,,,,,,,,-0.0082394946443283,0.0313100796484482,-0.013457841252403,0.0038450975006867,-0.0082394946443283,False,,,,,,,
2025-06-04,603123,翠微股份,,,,,,,,,-0.0628394103956555,0.1000775795190069,-0.0775795190069821,0.1000775795190069,0.0139643134212568,True,,,,,,,
2025-06-04,603151,邦基科技,,,,,,,,,0.1010638297872339,0.1010638297872339,0.0626477541371157,0.1010638297872339,0.2121749408983451,True,,,,,,,
2025-06-04,603194,中力股份,,,,,,,,,0.0206057596822244,0.0647964250248263,-0.0436941410129095,0.0173783515392254,-0.041211519364449,False,,,,,,,
2025-06-04,603208,江山欧派,,,,,,,,,-0.0103155339805826,0.0091019417475728,-0.0400485436893204,-0.0370145631067961,-0.02123786407767,False,,,,,,,
2025-06-04,603221,爱丽家居,,,,,,,,,-0.0253267973856209,-0.0106209150326798,-0.0784313725490196,-0.0563725490196077,-0.0800653594771242,False,,,,,,,
2025-06-04,603226,菲林格尔,,,,,,,,,0.0420353982300885,0.0995575221238938,0.0,0.0995575221238938,0.209070796460177,True,,,,,,,
2025-06-04,603238,诺邦股份,,,,,,,,,0.0599078341013823,0.1019585253456221,0.017857142857143,0.0403225806451612,-0.0282258064516127,True,,,,,,,
2025-06-04,603256,宏和科技,,,,,,,,,0.0250201775625502,0.0839386602098466,-0.0564971751412429,0.0096852300242129,-0.0677966101694914,False,,,,,,,
2025-06-04,603283,赛腾股份,,,,,,,,,-0.0129490392648288,0.0058479532163742,-0.0284043441938178,-0.0066833751044277,-0.0183792815371762,False,,,,,,,
2025-06-04,603305,旭升集团,,,,,,,,,0.0207692307692306,0.0623076923076924,-0.0115384615384616,0.0469230769230768,0.0276923076923076,False,,,,,,,
2025-06-04,603333,福华尚纬,,,,,,,,,0.0,0.0489432703003336,-0.0656284760845383,0.0489432703003336,-0.0389321468298108,False,,,,,,,
2025-06-04,603535,嘉诚国际,,,,,,,,,-0.0026041666666666,-0.0026041666666666,-0.0503472222222222,-0.0277777777777777,-0.048611111111111,False,,,,,,,
2025-06-04,603577,汇金通,,,,,,,,,-0.0359712230215826,-0.0044964028776977,-0.0746402877697841,-0.0728417266187049,-0.1492805755395682,False,,,,,,,
2025-06-04,603657,春光科技,,,,,,,,,-0.0038119440914866,0.09995764506565,-0.0199068191444302,0.09995764506565,0.1795849216433716,True,,,,,,,
2025-06-04,603697,有友食品,,,,,,,,,-0.014829142488717,0.0090264345583495,-0.0728562217923919,-0.066408768536428,-0.0973565441650547,False,,,,,,,
2025-06-04,603818,曲美家居,,,,,,,,,0.0025906735751295,0.0233160621761658,-0.044041450777202,-0.005181347150259,0.0233160621761658,False,,,,,,,
2025-06-04,603823,百合花,,,,,,,,,0.0465949820788529,0.1021505376344087,0.032258064516129,0.0779569892473117,0.0277777777777779,True,,,,,,,
2025-06-04,603863,松炀资源,,,,,,,,,0.0131852879944482,0.040943789035392,-0.0194309507286606,-0.0076335877862595,-0.0131852879944482,False,,,,,,,
2025-06-04,603879,永悦科技,,,,,,,,,-0.0352220520673813,-0.0352220520673813,-0.0995405819295559,-0.0995405819295559,-0.0091883614088821,False,,,,,,,
2025-06-04,603906,龙蟠科技,,,,,,,,,-0.0236898779612347,0.015075376884422,-0.0567121320890164,-0.050251256281407,-0.0143575017946876,False,,,,,,,
2025-06-04,605005,合兴股份,,,,,,,,,0.1017234131988231,0.1017234131988231,-0.0907944514501891,-0.0584279108869273,-0.1542664985287934,True,,,,,,,
2025-06-04,605006,山东玻纤,,,,,,,,,0.0528455284552844,0.08130081300813,-0.0582655826558264,-0.048780487804878,-0.021680216802168,False,,,,,,,
2025-06-04,605009,豪悦护理,,,,,,,,,0.0009842519685039,0.0291338582677165,-0.0521653543307086,-0.0435039370078739,-0.1120078740157479,False,,,,,,,
2025-06-04,605099,共创草坪,,,,,,,,,0.1034129692832763,0.1051194539249147,0.0631399317406142,0.1051194539249147,0.2184300341296929,True,,,,,,,
2025-06-04,605118,力鼎光电,,,,,,,,,-0.0022522522522522,0.0333333333333334,-0.0324324324324324,0.0189189189189189,0.031081081081081,False,,,,,,,
2025-06-04,605289,罗曼股份,,,,,,,,,-0.0403788634097705,-0.0134596211365901,-0.0403788634097705,-0.0378863409770686,-0.0189431704885343,False,,,,,,,
2025-06-04,605388,均瑶健康,,,,,,,,,-0.0616649537512846,0.1007194244604317,-0.0719424460431655,0.0554984583761561,0.1171634121274407,True,,,,,,,
2025-06-04,605599,菜百股份,,,,,,,,,-0.0122022080185938,0.0459035444509006,-0.0987797791981406,-0.0429982568274259,-0.0883207437536316,False,,,,,,,
