first_seal_bucket,samples,next_open_mean,next_high_mean,next_close_mean,close_win_rate
09:25-09:30,66,5.605100192123743,8.189775049016527,5.240431231440492,77.27272727272727
09:30-10:00,438,2.0300783307952517,5.8125006907367,2.004855783070285,59.817351598173516
10:00-11:30,317,1.4780777074257014,5.457654391919706,2.1453301683367814,60.56782334384858
13:00-14:00,179,1.3065024063870947,5.1726090563824005,1.3954417855021783,59.217877094972074
14:00-15:00,76,0.6128780443867234,4.690975221322303,0.08726794945085184,48.68421052631579
