日期,股票代码,股票名称,连板数,第一次封板时间,最后封板时间,炸板次数,尾盘是否封板,封单金额_亿元,封单量,封单比,第二日开盘收益,第二日最高收益,第二日最低收益,第二日收盘收益,第三日收益,是否连板,涨停类型,第一次封板秒数,最后封板秒数,第一次封板分钟_距0930,最后封板分钟_距0930,首封时间段,炸板次数分组
2026-06-16,002552,宝鼎科技,2.0,09:34:24,09:34:24,0.0,,0.45905896,,,0.0009868884816015,0.0854363456929365,-0.0570985478640915,0.0173410404624276,0.0205836740448328,False,二板,34464.0,34464.0,4.4,4.4,09:30-10:00,0次
2026-06-16,002585,双星新材,2.0,09:30:27,09:31:33,1.0,,2.10888901,,,-0.0321199143468949,0.0835117773019271,-0.0349750178443968,0.0606709493219128,0.0599571734475374,False,二板,34227.0,34293.0,0.45,1.55,09:30-10:00,1次
2026-06-16,002645,华宏科技,1.0,09:54:33,09:56:51,1.0,,1.25834985,,,0.0178412132024976,0.0362771335117453,-0.016354445435623,0.0175438596491226,0.0734463276836157,False,首板,35673.0,35811.0,24.55,26.85,09:30-10:00,1次
2026-06-16,002672,东江环保,1.0,13:13:54,13:13:54,0.0,,0.13296409,,,-0.0179948586118252,0.0,-0.0719794344473008,-0.0616966580976864,-0.1233933161953727,False,首板,47634.0,47634.0,223.9,223.9,13:00-14:00,0次
2026-06-16,002700,万憬能源,1.0,09:57:48,09:57:48,0.0,,0.85768344,,,0.0225733634311513,0.0846501128668171,-0.0112866817155755,0.0756207674943567,0.0135440180586907,False,首板,35868.0,35868.0,27.8,27.8,09:30-10:00,0次
2026-06-16,002729,好利科技,1.0,13:14:03,13:14:03,0.0,,0.39398265,,,0.0005136106831022,0.0272213662044171,-0.0097586029789418,0.0267077555213148,0.0498202362609143,False,首板,47643.0,47643.0,224.05,224.05,13:00-14:00,0次
2026-06-16,002734,利民股份,1.0,13:24:00,13:27:39,1.0,,0.43825516,,,0.0091519219035995,0.0176937156802927,-0.0189139719341062,0.0048810250152531,0.1043319097010373,False,首板,48240.0,48459.0,234.0,237.65,13:00-14:00,1次
2026-06-16,002735,王子新材,1.0,09:30:00,09:30:00,0.0,,0.99559641,,,-0.0237873134328359,-0.0051305970149254,-0.0914179104477612,-0.0401119402985076,-0.0578358208955225,False,首板,34200.0,34200.0,0.0,0.0,09:25-09:30,0次
2026-06-16,002741,光华科技,2.0,09:25:00,09:25:00,0.0,,2.91150361,,,0.0789400278940026,0.1001394700139468,0.0781032078103207,0.1001394700139468,0.1520223152022313,True,二板,33900.0,33900.0,-5.0,-5.0,09:25-09:30,0次
2026-06-16,002774,快意电梯,1.0,14:46:42,14:56:33,1.0,,0.03241794,,,0.0024958402662229,0.0990016638935109,-0.0091514143094841,0.0266222961730449,0.0224625623960066,False,首板,53202.0,53793.0,316.7,326.55,14:00-15:00,1次
2026-06-16,002782,可立克,1.0,09:51:12,09:51:12,0.0,,1.0778066,,,0.0050583657587548,0.0186770428015563,-0.0447470817120622,-0.0392996108949416,-0.0517509727626458,False,首板,35472.0,35472.0,21.2,21.2,09:30-10:00,0次
2026-06-16,002805,丰元股份,1.0,11:17:09,11:17:09,0.0,,0.32134429,,,-0.0078512396694213,0.0128099173553719,-0.0392561983471073,0.0099173553719009,0.1107438016528925,False,首板,40629.0,40629.0,107.15,107.15,10:00-11:30,0次
2026-06-16,002806,华锋股份,2.0,13:01:15,14:49:36,41.0,,0.0687447,,,0.0342995169082125,0.0603864734299517,-0.0164251207729468,0.003864734299517,0.0391304347826089,False,二板,46875.0,53376.0,211.25,319.6,13:00-14:00,4次及以上
2026-06-16,002824,和胜股份,2.0,09:46:33,10:05:48,4.0,,0.47475156,,,-0.0068748209682037,0.0509882555141794,-0.0544256659982812,0.029504439988542,0.0862217129762248,False,二板,35193.0,36348.0,16.55,35.8,09:30-10:00,4次及以上
2026-06-16,002851,麦格米特,2.0,09:33:03,10:10:03,14.0,,2.47900199,,,0.0331825959423124,0.0998533365925202,0.0266438523588365,0.0932534832559277,0.0969200684429236,False,二板,34383.0,36603.0,3.05,40.05,09:30-10:00,4次及以上
2026-06-16,002885,京泉华,1.0,09:46:27,09:46:27,0.0,,1.11726468,,,0.02009702009702,0.0392700392700393,-0.0288750288750289,-0.0224070224070224,-0.0157080157080157,False,首板,35187.0,35187.0,16.45,16.45,09:30-10:00,0次
2026-06-16,002910,庄园牧场,1.0,11:07:09,11:07:09,0.0,,1.72788967,,,-0.0035682426404995,0.0142729705619981,-0.0365744870651204,-0.0044603033006245,0.039250669045495,False,首板,40029.0,40029.0,97.15,97.15,10:00-11:30,0次
2026-06-16,002927,泰永长征,1.0,10:21:54,10:21:54,0.0,,0.20380691,,,0.0013489208633095,0.0161870503597123,-0.0256294964028775,-0.0188848920863308,0.0161870503597123,False,首板,37314.0,37314.0,51.9,51.9,10:00-11:30,0次
2026-06-16,002931,锋龙股份,1.0,10:32:24,10:32:24,0.0,,0.76298125,,,0.0133444537114262,0.06852932999722,-0.0269669168751737,0.0567139282735613,0.039894356408118,False,首板,37944.0,37944.0,62.4,62.4,10:00-11:30,0次
2026-06-16,002989,中天精装,1.0,10:23:09,10:23:09,0.0,,0.60873744,,,0.0255829015544042,0.1000647668393781,0.0093911917098445,0.1000647668393781,0.2101683937823832,True,首板,37389.0,37389.0,53.15,53.15,10:00-11:30,0次
2026-06-16,002990,盛视科技,2.0,09:46:24,09:46:24,0.0,,1.1083317,,,0.0279360411689029,0.0384120566072414,-0.0161734975188383,-0.0104760154383384,0.025179195000919,False,二板,35184.0,35184.0,16.4,16.4,09:30-10:00,0次
2026-06-16,002993,奥海科技,1.0,13:00:12,14:02:21,1.0,,0.73229843,,,-0.0174216027874564,0.0227177700348431,-0.0217421602787456,0.0118466898954703,-0.0457142857142857,False,首板,46812.0,50541.0,210.2,272.35,13:00-14:00,1次
2026-06-16,600052,东望时代,1.0,14:10:31,14:10:31,0.0,,0.28070454,,,0.0024875621890549,0.0049751243781095,-0.0472636815920396,-0.0199004975124377,-0.062189054726368,False,首板,51031.0,51031.0,280.51666666666665,280.51666666666665,14:00-15:00,0次
2026-06-16,600105,永鼎股份,1.0,11:07:11,11:07:11,0.0,,4.53811064,,,0.0064549006285035,0.0988618990997112,0.0020383896721589,0.0716833701375914,0.055206386954306,False,首板,40031.0,40031.0,97.18333333333334,97.18333333333334,10:00-11:30,0次
2026-06-16,600110,诺德股份,2.0,09:25:02,09:25:02,0.0,,7.06223339,,,0.1003194888178913,0.1003194888178913,0.1003194888178913,0.1003194888178913,0.1226837060702874,True,二板,33902.0,33902.0,-4.966666666666667,-4.966666666666667,09:25-09:30,0次
2026-06-16,600186,莲花控股,1.0,13:01:22,14:01:53,5.0,,0.56893279,,,0.0180045011252814,0.0997749437359341,0.015753938484621,0.0997749437359341,0.0712678169542384,True,首板,46882.0,50513.0,211.36666666666667,271.8833333333333,13:00-14:00,4次及以上
2026-06-16,600192,长城电工,1.0,09:40:35,09:40:35,0.0,,0.45474604,,,0.0408432147562582,0.1001317523056652,0.0355731225296442,0.1001317523056652,0.0237154150197627,True,首板,34835.0,34835.0,10.583333333333334,10.583333333333334,09:30-10:00,0次
2026-06-16,600206,有研新材,1.0,09:40:40,09:49:22,2.0,,1.98867427,,,-0.0076706724622858,0.0427000767067247,-0.0181539248274098,0.0173868575811813,0.0869342879059063,False,首板,34840.0,35362.0,10.666666666666666,19.366666666666667,09:30-10:00,2-3次
2026-06-16,600228,返利科技,1.0,13:12:18,15:00:00,20.0,,0.00858996,,,0.0997757847533633,0.0997757847533633,0.0997757847533633,0.0997757847533633,0.209641255605381,True,首板,47538.0,54000.0,222.3,330.0,13:00-14:00,4次及以上
2026-06-16,600353,旭光电子,2.0,09:25:00,09:25:00,0.0,,5.29435905,,,0.0999423963133641,0.0999423963133641,0.0766129032258065,0.0999423963133641,0.2099654377880184,True,二板,33900.0,33900.0,-5.0,-5.0,09:25-09:30,0次
2026-06-16,600392,盛和资源,1.0,09:50:32,13:49:08,4.0,,1.77574971,,,0.0,0.0306579400620048,-0.0258353427488804,-0.0086117809162934,0.0905959352394074,False,首板,35432.0,49748.0,20.53333333333333,259.1333333333333,09:30-10:00,4次及以上
2026-06-16,600397,江钨装备,1.0,09:48:53,13:49:29,7.0,,0.63283456,,,0.0251647693229477,0.1000599161174353,-0.0107849011384062,0.1000599161174353,0.2103055721989213,True,首板,35333.0,49769.0,18.883333333333333,259.4833333333333,09:30-10:00,4次及以上
2026-06-16,600458,时代新材,1.0,10:42:16,14:16:43,12.0,,0.40417361,,,-0.0011435105774728,0.0045740423098914,-0.0628930817610061,-0.0234419668381932,-0.0445969125214407,False,首板,38536.0,51403.0,72.26666666666667,286.71666666666664,10:00-11:30,4次及以上
2026-06-16,600500,中化国际,1.0,09:30:03,09:30:03,0.0,,2.67712445,,,0.0441501103752759,0.0871964679911698,-0.0353200883002208,0.0154525386313464,-0.0253863134657836,False,首板,34203.0,34203.0,0.05,0.05,09:30-10:00,0次
2026-06-16,600545,卓郎智能,2.0,09:47:25,10:01:37,3.0,,0.56686831,,,0.0106382978723404,0.0501519756838906,-0.0273556231003039,0.0015197568389058,0.1018237082066868,False,二板,35245.0,36097.0,17.416666666666668,31.616666666666667,09:30-10:00,2-3次
2026-06-16,600549,厦门钨业,2.0,09:39:26,09:45:56,1.0,,3.1796188,,,0.02027802576202,0.0571355694426731,-0.0205330952684607,0.0309909450325214,0.0956510649151893,False,二板,34766.0,35156.0,9.433333333333334,15.933333333333334,09:30-10:00,1次
2026-06-16,600615,鑫源智造,1.0,13:08:33,14:55:09,2.0,,0.00826292,,,0.0,0.0996015936254979,-0.0239043824701193,0.0996015936254979,0.0527888446215141,True,首板,47313.0,53709.0,218.55,325.15,13:00-14:00,2-3次
2026-06-16,600888,新疆众和,1.0,13:05:17,13:55:17,5.0,,0.46450472,,,0.0,0.0760608486789431,-0.0280224179343474,-0.0152121697357885,0.0520416333066453,False,首板,47117.0,50117.0,215.28333333333333,265.28333333333336,13:00-14:00,4次及以上
2026-06-16,601020,华钰矿业,1.0,10:38:31,10:39:01,1.0,,0.56069981,,,-0.0003947887879983,0.0078957757599684,-0.0296091590998816,-0.0189498618239241,-0.0355309909198577,False,首板,38311.0,38341.0,68.51666666666667,69.01666666666667,10:00-11:30,1次
2026-06-16,601179,中国西电,2.0,09:42:03,09:42:03,0.0,,1.16585847,,,0.0073846153846155,0.0172307692307693,-0.0424615384615384,-0.0313846153846153,-0.0639999999999999,False,二板,34923.0,34923.0,12.05,12.05,09:30-10:00,0次
2026-06-16,601208,东材科技,1.0,09:51:27,10:36:24,1.0,,2.11038418,,,0.0105938109841092,0.0688597713967105,0.0037635907443547,0.0203512684694731,0.0430722051853917,False,首板,35487.0,38184.0,21.45,66.4,09:30-10:00,1次
2026-06-16,601636,旗滨集团,2.0,09:41:56,09:41:56,0.0,,0.81483124,,,0.100253807106599,0.100253807106599,0.100253807106599,0.100253807106599,0.0203045685279186,True,二板,34916.0,34916.0,11.933333333333334,11.933333333333334,09:30-10:00,0次
2026-06-16,603002,宏昌电子,2.0,10:15:03,10:34:30,7.0,,0.81454219,,,0.0194404931247036,0.1000474158368895,0.0194404931247036,0.1000474158368895,0.1180654338549074,True,二板,36903.0,38070.0,45.05,64.5,10:00-11:30,4次及以上
2026-06-16,603042,华脉科技,1.0,13:02:03,13:02:03,0.0,,0.62203311,,,-0.0117866004962779,0.0068238213399502,-0.0390818858560794,-0.0266749379652606,-0.0117866004962779,False,首板,46923.0,46923.0,212.05,212.05,13:00-14:00,0次
2026-06-16,603045,福达合金,2.0,13:30:24,14:53:21,19.0,,0.09019791,,,-0.0586367245094703,-0.03141658160372,-0.0688442780991267,-0.0417375524554838,-0.0246115458772825,False,二板,48624.0,53601.0,240.4,323.35,13:00-14:00,4次及以上
2026-06-16,603078,江化微,1.0,14:31:43,14:31:43,0.0,,0.4615894,,,-0.0095785440613025,0.0515112813963389,-0.0095785440613025,0.0063856960408685,-0.0157513835674754,False,首板,52303.0,52303.0,301.71666666666664,301.71666666666664,14:00-15:00,0次
2026-06-16,603115,海星股份,2.0,09:42:12,09:42:12,0.0,,0.45295216,,,0.0660272962006638,0.1005164146071559,0.0319070453707119,0.1005164146071559,0.052194762080413,True,二板,34932.0,34932.0,12.2,12.2,09:30-10:00,0次
2026-06-16,603125,常青科技,1.0,13:00:40,13:00:40,0.0,,0.53227314,,,-0.0098661028893586,0.0035236081747709,-0.0517970401691331,0.0007047216349542,0.0119802677942213,False,首板,46840.0,46840.0,210.66666666666663,210.66666666666663,13:00-14:00,0次
2026-06-16,603166,福达股份,1.0,10:20:23,10:20:23,0.0,,0.29092108,,,0.0033783783783782,0.0810810810810809,-0.0101351351351351,0.0682432432432431,0.114189189189189,False,首板,37223.0,37223.0,50.38333333333333,50.38333333333333,10:00-11:30,0次
2026-06-16,603169,兰石重装,1.0,09:33:51,09:33:51,0.0,,1.33032168,,,0.0332512315270938,0.0665024630541872,-0.0098522167487684,0.0418719211822662,-0.0246305418719211,False,首板,34431.0,34431.0,3.85,3.85,09:30-10:00,0次
2026-06-16,603175,超颖电子,1.0,09:47:34,13:49:43,9.0,,0.18729447,,,0.0151885289431756,0.1000531067445564,0.0030801911842803,0.0936802973977695,0.0746680828465216,True,首板,35254.0,49783.0,17.566666666666666,259.71666666666664,09:30-10:00,4次及以上
2026-06-16,603186,华正新材,2.0,09:32:00,09:38:27,2.0,,2.10778774,,,0.0433854217218285,0.1000194118217994,0.0399883529069202,0.1000194118217994,0.1555372221683004,True,二板,34320.0,34707.0,2.0,8.45,09:30-10:00,2-3次
2026-06-16,603191,望变电气,1.0,10:03:42,10:09:18,2.0,,0.38124911,,,0.0115321252059308,0.0302031850631521,-0.029654036243822,-0.0153761669412411,-0.0329489291598024,False,首板,36222.0,36558.0,33.7,39.3,10:00-11:30,2-3次
2026-06-16,603196,璞源材料,1.0,10:27:04,10:27:04,0.0,,0.9161335,,,0.0485436893203883,0.0664077669902913,-0.0194174757281553,0.0015533980582524,0.0236893203883494,False,首板,37624.0,37624.0,57.06666666666667,57.06666666666667,10:00-11:30,0次
2026-06-16,603256,宏和科技,2.0,11:27:03,13:28:15,3.0,,0.31217355,,,0.0176903200159013,0.0971973762671436,0.0057642615782149,0.0292188431723314,0.0248459550785131,False,二板,41223.0,48495.0,117.05,238.25,10:00-11:30,2-3次
2026-06-16,603260,合盛硅业,1.0,13:23:56,14:37:32,1.0,,0.36544369,,,-0.0170487948265727,0.0176366843033508,-0.0456594160297864,-0.0195963158926122,-0.0515383107975701,False,首板,48236.0,52652.0,233.9333333333333,307.53333333333336,13:00-14:00,1次
2026-06-16,603271,永杰新材,1.0,14:01:21,14:37:06,5.0,,0.19276488,,,0.0237376785355059,0.099979883323275,-0.011868839267753,0.0943472138402734,-0.0150875075437537,True,首板,50481.0,52626.0,271.35,307.1,14:00-15:00,4次及以上
2026-06-16,603318,水发燃气,1.0,10:29:05,10:37:56,1.0,,0.49908835,,,0.0134715025906735,0.0466321243523315,-0.016580310880829,0.0259067357512954,0.048704663212435,False,首板,37745.0,38276.0,59.083333333333336,67.93333333333334,10:00-11:30,1次
2026-06-16,603407,长裕集团,2.0,10:11:22,10:11:22,0.0,,0.36621523,,,0.0195641800540797,0.0537617305551136,-0.0260855734054398,-0.016223954191188,0.0822331795769049,False,二板,36682.0,36682.0,41.36666666666667,41.36666666666667,10:00-11:30,0次
2026-06-16,603516,淳中科技,2.0,09:38:01,09:59:52,2.0,,0.53465813,,,0.0297309350379069,0.0658540211089639,-0.0144938308309795,0.0073584064218821,0.0567117585848073,False,二板,34681.0,35992.0,8.016666666666667,29.866666666666667,09:30-10:00,2-3次
2026-06-16,603618,杭电股份,2.0,09:38:00,09:38:00,0.0,,0.92166572,,,0.0206251328938975,0.0999362109291941,0.0206251328938975,0.0999362109291941,0.1007867318732724,True,二板,34680.0,34680.0,8.0,8.0,09:30-10:00,0次
2026-06-16,603663,三祥新材,1.0,11:15:28,11:25:34,2.0,,0.7797282,,,0.0002410219329957,0.0363943118823812,-0.0683297180043384,-0.0414557724752951,0.0543504458905759,False,首板,40528.0,41134.0,105.46666666666668,115.56666666666666,10:00-11:30,2-3次
2026-06-16,603721,中广天择,1.0,10:24:10,10:24:10,0.0,,0.27595932,,,-0.0336749633967787,-0.0014641288433381,-0.1000488042947778,-0.067837969741337,-0.1259150805270863,False,首板,37450.0,37450.0,54.16666666666666,54.16666666666666,10:00-11:30,0次
2026-06-16,603773,沃格光电,1.0,10:30:49,13:42:19,4.0,,0.47767768,,,0.0307885850493279,0.0999801363967423,0.0307885850493279,0.0999801363967423,0.0905118188439382,True,首板,37849.0,49339.0,60.81666666666667,252.31666666666663,10:00-11:30,4次及以上
2026-06-16,603803,瑞斯康达,1.0,09:43:52,10:32:52,1.0,,0.42610678,,,-0.0022505626406601,-0.0022505626406601,-0.0480120030007502,-0.0330082520630157,-0.0225056264066016,False,首板,35032.0,37972.0,13.866666666666667,62.86666666666667,09:30-10:00,1次
2026-06-16,603861,白云电器,1.0,13:09:50,13:09:50,0.0,,0.51539832,,,-0.003640776699029,0.0230582524271845,-0.0388349514563106,-0.0358009708737864,-0.0637135922330097,False,首板,47390.0,47390.0,219.83333333333331,219.83333333333331,13:00-14:00,0次
2026-06-16,603949,雪龙集团,1.0,10:20:11,13:11:47,1.0,,0.24596366,,,0.0017921146953405,0.0035842293906811,-0.0388291517323774,-0.0370370370370368,-0.0424133811230583,False,首板,37211.0,47507.0,50.18333333333333,221.78333333333333,10:00-11:30,1次
2026-06-16,603989,艾华集团,1.0,13:02:03,13:07:42,1.0,,0.6272441,,,0.0,0.1005865102639296,0.0,0.1005865102639296,0.2111436950146625,True,首板,46923.0,47262.0,212.05,217.7,13:00-14:00,1次
2026-06-16,605006,山东玻纤,1.0,09:47:02,10:01:17,1.0,,0.2479532,,,0.0258548790658883,0.1000834028356962,0.0208507089241034,0.0842368640533777,-0.02418682235196,True,首板,35222.0,36077.0,17.033333333333335,31.28333333333333,09:30-10:00,1次
2026-06-16,605166,聚合顺,1.0,10:06:08,10:06:08,0.0,,0.40704004,,,0.0214953271028037,0.0317757009345793,-0.0121495327102802,0.0037383177570093,-0.0747663551401868,False,首板,36368.0,36368.0,36.13333333333333,36.13333333333333,10:00-11:30,0次
2026-06-16,605198,安德利,3.0,09:25:03,10:51:32,5.0,,0.41274867,,,0.0001275347532203,0.099987246524678,0.0001275347532203,0.0980742252263742,0.0419589338094632,True,三板,33903.0,39092.0,-4.95,81.53333333333333,09:25-09:30,4次及以上
2026-06-16,605255,天普股份,1.0,14:42:28,14:42:28,0.0,,0.16377242,,,-0.0098486668268076,0.0290655777083834,-0.07146288734086,-0.0679798222435744,-0.0288253663223637,False,首板,52948.0,52948.0,312.46666666666664,312.46666666666664,14:00-15:00,0次
2026-06-16,605289,罗曼股份,2.0,09:49:34,13:36:13,9.0,,0.05380477,,,0.0200122680570464,0.0397178346879314,-0.0185554362827786,0.0213157491182334,0.06203036344119,False,二板,35374.0,48973.0,19.566666666666663,246.21666666666667,09:30-10:00,4次及以上
2026-06-16,605588,冠石科技,1.0,13:21:55,14:06:28,1.0,,0.08867907,,,-0.0156527351944488,0.0488946264321445,-0.0300145231563659,0.0174277876391801,0.0174277876391801,False,首板,48115.0,50788.0,231.91666666666663,276.46666666666664,13:00-14:00,1次
2026-06-17,000672,上峰材料,1.0,13:59:03,14:34:09,3.0,,0.07598298,,,0.0,0.0231213872832369,-0.025223331581713,-0.0168155543878086,-0.0141881240147135,False,首板,50343.0,52449.0,269.05,304.15,13:00-14:00,2-3次
2026-06-17,000679,大连友谊,2.0,13:06:18,13:06:18,0.0,,0.28306062,,,0.0,0.1006802721088435,-0.020408163265306,0.0312925170068028,0.0312925170068028,True,二板,47178.0,47178.0,216.3,216.3,13:00-14:00,0次
2026-06-17,000695,滨海能源,1.0,14:50:27,14:50:27,0.0,,0.15080634,,,-0.0103662750518314,0.0110573600552867,-0.0718728403593642,-0.0207325501036628,-0.0255701451278508,False,首板,53427.0,53427.0,320.45,320.45,14:00-15:00,0次
2026-06-17,000725,京东方Ａ,1.0,09:46:57,09:46:57,0.0,,14.41334101,,,0.0315789473684211,0.0421052631578946,-0.0240601503759398,-0.0150375939849625,0.0421052631578946,False,首板,35217.0,35217.0,16.95,16.95,09:30-10:00,0次
2026-06-17,000777,中核科技,3.0,09:25:00,14:09:00,2.0,,0.78418378,,,-0.0645013723696249,-0.0494053064958828,-0.1001829826166512,-0.1001829826166512,-0.1253430924062213,False,三板,33900.0,50940.0,-5.0,279.0,09:25-09:30,2-3次
2026-06-17,000811,冰轮环境,1.0,09:25:00,09:25:00,0.0,,3.15796328,,,0.100219659527732,0.100219659527732,0.100219659527732,0.100219659527732,0.2105985722130698,True,首板,33900.0,33900.0,-5.0,-5.0,09:25-09:30,0次
2026-06-17,000823,超声电子,1.0,09:43:33,09:43:33,0.0,,0.51472875,,,0.0158299412030755,0.0171867933061962,-0.0407055630936227,-0.0230664857530528,0.0746268656716417,False,首板,35013.0,35013.0,13.55,13.55,09:30-10:00,0次
2026-06-17,001223,欧克科技,1.0,13:01:03,13:01:03,0.0,,1.38826878,,,0.0168573148705599,0.0431466987758377,-0.0331125827814569,-0.0156532209512342,-0.0413405578968492,False,首板,46863.0,46863.0,211.05,211.05,13:00-14:00,0次
2026-06-17,001282,三联锻造,1.0,10:39:30,10:39:30,0.0,,0.61875252,,,0.0142180094786728,0.0649289099526064,0.0113744075829382,0.0459715639810425,0.0450236966824644,False,首板,38370.0,38370.0,69.5,69.5,10:00-11:30,0次
2026-06-17,001326,联域股份,1.0,10:09:21,10:29:57,4.0,,0.28708834,,,0.0160745643657975,0.0198568148048088,-0.0368769417803593,-0.0020262055923274,-0.0551127921113061,False,首板,36561.0,37797.0,39.35,59.95,10:00-11:30,4次及以上
2026-06-17,001339,智微智能,1.0,10:19:12,13:20:09,8.0,,0.66556952,,,0.0261437908496733,0.1000676132521976,0.0261437908496733,0.1000676132521976,0.1369168356997971,True,首板,37152.0,48009.0,49.2,230.15,10:00-11:30,4次及以上
2026-06-17,002080,中材科技,3.0,09:45:06,14:20:42,47.0,,0.11685738,,,-0.0019415119524328,0.0047324353840554,-0.0510860332483921,-0.0225700764470331,0.0231767989321682,False,三板,35106.0,51642.0,15.1,290.7,09:30-10:00,4次及以上
2026-06-17,002106,莱宝高科,1.0,09:43:54,09:43:54,0.0,,0.8839179,,,0.0040595399188092,0.0142083897158322,-0.0635994587280107,-0.0480378890392421,0.0250338294993235,False,首板,35034.0,35034.0,13.9,13.9,09:30-10:00,0次
2026-06-17,002141,贤丰控股,2.0,10:05:54,11:04:27,6.0,,0.351816,,,0.0747663551401867,0.1004672897196261,0.0420560747663549,0.1004672897196261,0.0514018691588784,True,二板,36354.0,39867.0,35.9,94.45,10:00-11:30,4次及以上
2026-06-17,002161,远 望 谷,1.0,14:03:27,14:03:27,0.0,,0.74134676,,,0.0,0.0239616613418531,-0.0319488817891374,-0.0271565495207667,-0.0399361022364217,False,首板,50607.0,50607.0,273.45,273.45,14:00-15:00,0次
2026-06-17,002201,九鼎新材,1.0,09:54:03,09:54:03,0.0,,0.38567406,,,-0.0196078431372549,-0.0070588235294117,-0.0627450980392158,-0.04,0.0407843137254901,False,首板,35643.0,35643.0,24.05,24.05,09:30-10:00,0次
2026-06-17,002254,泰和新材,1.0,10:47:27,10:57:00,2.0,,0.45726048,,,0.0,0.0177610333692144,-0.0737351991388588,0.0064585575888052,-0.0376749192680301,False,首板,38847.0,39420.0,77.45,87.0,10:00-11:30,2-3次
2026-06-17,002404,嘉欣丝绸,1.0,09:44:42,09:47:42,1.0,,0.29195842,,,-0.0175438596491228,-0.0116959064327485,-0.0994152046783625,-0.0994152046783625,-0.111111111111111,False,首板,35082.0,35262.0,14.7,17.7,09:30-10:00,1次
2026-06-17,002579,中京电子,1.0,10:06:06,10:07:21,1.0,,1.25644169,,,0.0292365998917163,0.100162425554954,0.0276123443421765,0.100162425554954,0.1445587439090419,True,首板,36366.0,36441.0,36.1,37.35,10:00-11:30,1次
2026-06-17,002741,光华科技,3.0,09:30:12,09:30:12,0.0,,1.91524229,,,0.0088742393509129,0.0517241379310344,-0.0261156186612576,0.0471602434077078,0.0537525354969574,False,三板,34212.0,34212.0,0.2,0.2,09:30-10:00,0次
2026-06-17,002828,贝肯能源,1.0,10:29:03,10:29:03,0.0,,0.56712632,,,0.0122824974411464,0.0317297850562947,-0.0839303991811668,-0.052200614124872,0.0143295803480041,False,首板,37743.0,37743.0,59.05,59.05,10:00-11:30,0次
2026-06-17,002906,华阳集团,1.0,09:49:12,09:49:12,0.0,,0.81558574,,,0.0280276816608997,0.0622837370242215,-0.0155709342560553,0.0100346020761246,-0.0366782006920415,False,首板,35352.0,35352.0,19.2,19.2,09:30-10:00,0次
2026-06-17,002916,深南电路,1.0,09:59:33,09:59:33,0.0,,4.93900734,,,0.026402863123776,0.0331555135390642,-0.0568798253314425,0.0214509194858982,0.0294190469759381,False,首板,35973.0,35973.0,29.55,29.55,09:30-10:00,0次
2026-06-17,002918,蒙娜丽莎,1.0,10:35:54,10:42:03,1.0,,0.52146714,,,-0.0176706827309236,0.0192771084337348,-0.0875502008032128,-0.0819277108433734,-0.1076305220883534,False,首板,38154.0,38523.0,65.9,72.05,10:00-11:30,1次
2026-06-17,002938,鹏鼎控股,1.0,10:17:12,13:14:27,6.0,,0.91463231,,,0.0,0.0343668599277371,-0.0469708427863204,0.0075623897151499,-0.0505839845391143,False,首板,37032.0,47667.0,47.2,224.45,10:00-11:30,4次及以上
2026-06-17,002989,中天精装,2.0,10:17:18,14:38:42,17.0,,0.05747724,,,0.0509272887842215,0.1000883132175447,0.0247277009125699,0.1000883132175447,0.138357374153665,True,二板,37038.0,52722.0,47.3,308.7,10:00-11:30,4次及以上
2026-06-17,600026,中远海能,1.0,10:18:05,10:18:05,0.0,,0.99315316,,,0.0106653123412898,0.020822752666328,-0.0411376333164044,-0.0198070086338243,0.0380904012188927,False,首板,37085.0,37085.0,48.083333333333336,48.083333333333336,10:00-11:30,0次
2026-06-17,600110,诺德股份,3.0,09:25:00,09:25:00,0.0,,5.99269259,,,0.0162601626016261,0.0696864111498258,-0.0127758420441346,0.0203252032520326,-0.0040650406504064,False,三板,33900.0,33900.0,-5.0,-5.0,09:25-09:30,0次
2026-06-17,600176,中国巨石,1.0,09:38:26,13:12:32,3.0,,2.71047504,,,-0.0293040293040293,0.0071428571428571,-0.0604395604395605,-0.0201465201465201,0.0692307692307692,False,首板,34706.0,47552.0,8.433333333333334,222.53333333333333,09:30-10:00,2-3次
2026-06-17,600186,莲花控股,2.0,09:36:33,13:40:24,8.0,,0.57489497,,,0.0156889495225103,0.0572987721691677,-0.0402455661664392,-0.0259208731241473,-0.0177353342428376,False,二板,34593.0,49224.0,6.55,250.4,09:30-10:00,4次及以上
2026-06-17,600192,长城电工,2.0,09:31:22,09:45:49,3.0,,0.2680517,,,-0.0203592814371257,-0.0035928143712573,-0.0694610778443114,-0.0694610778443114,-0.067065868263473,False,二板,34282.0,35149.0,1.3666666666666667,15.816666666666666,09:30-10:00,2-3次
2026-06-17,600237,铜峰电子,1.0,09:41:17,13:17:20,1.0,,0.51755992,,,-0.0167197452229299,0.0007961783439489,-0.0525477707006369,-0.0286624203821657,0.003184713375796,False,首板,34877.0,47840.0,11.283333333333331,227.33333333333331,09:30-10:00,1次
2026-06-17,600353,旭光电子,3.0,09:30:35,09:30:35,0.0,,4.92463105,,,0.0866719036396963,0.100026184865148,0.061796281749149,0.100026184865148,0.2100026184865149,True,三板,34235.0,34235.0,0.5833333333333334,0.5833333333333334,09:30-10:00,0次
